,명사,중복횟수,총조회수,총추천수
12065,군축,1,31137.0,323.0
39915,클론,2,31135.0,188.0
37838,테리어,2,31128.0,220.0
31078,장향준,1,31120.0,321.0
17658,불나방,1,31119.0,401.0
17659,구척,1,31119.0,401.0
38558,이니셜,1,31115.0,172.0
41644,그림책,1,31109.0,95.0
28212,관방,1,31106.0,231.0
36237,터저,1,31106.0,184.0
41984,김부식,1,31097.0,206.0
41985,삼국사기,1,31097.0,206.0
37595,브부이,1,31093.0,296.0
15408,톤데,1,31093.0,561.0
38783,동물보호법,1,31092.0,740.0
31587,스턱인월,1,31090.0,239.0
39219,초련편,1,31090.0,117.0
13024,월드시리즈,1,31088.0,358.0
35209,투렛,1,31084.0,355.0
25728,춘소프트,1,31083.0,123.0
33244,감식,1,31077.0,195.0
15380,시부야역,1,31076.0,141.0
36322,워마드양,1,31072.0,309.0
34496,일본문명,1,31071.0,424.0
38970,인감증명,1,31070.0,88.0
40735,넌트,1,31067.0,170.0
13589,캐루,1,31066.0,343.0
28609,시창,1,31063.0,103.0
20472,성산대교,1,31062.0,208.0
35546,춘추,1,31061.0,186.0
18468,크리스토프,1,31061.0,379.0
33936,동차,1,31059.0,125.0
41616,윤호상,1,31059.0,322.0
40625,넥겜피셜,1,31059.0,191.0
41754,성좌,1,31058.0,488.0
41755,백진원,1,31058.0,488.0
37240,메소포타미아인,1,31055.0,222.0
30768,보가,1,31053.0,524.0
34619,업댓,1,31051.0,1102.0
40889,예원,1,31045.0,70.0
26211,긴밀,1,31041.0,1083.0
27474,전채,1,31019.0,148.0
17144,제적,1,31014.0,490.0
35149,피겨스케이트,1,31012.0,280.0
1857,빡붕,1,31006.0,300.0
33292,합축,1,31002.0,126.0
9919,겹침,1,31002.0,601.0
41883,그땐,1,30998.0,82.0
36699,톱뉴스,1,30997.0,171.0
36700,묻지마범죄,1,30997.0,171.0
1246,감평,1,30996.0,538.0
31771,떡락간,1,30996.0,122.0
42043,슈타이니츠,2,30995.0,146.0
34988,족집게,1,30995.0,385.0
37398,브숏,1,30995.0,153.0
37399,캐터리,1,30995.0,153.0
34103,르메디앙,1,30990.0,125.0
38024,성격장애,1,30990.0,106.0
41570,군붕쿤들,1,30986.0,231.0
38336,정통파,1,30985.0,271.0
27129,표깈,1,30984.0,1228.0
27130,거르잨,1,30984.0,1228.0
41274,평수,1,30983.0,60.0
40762,맥줏집,1,30982.0,281.0
39953,염혜,1,30979.0,46.0
35974,제공권,1,30977.0,352.0
40081,기철,1,30975.0,142.0
37094,눈꽃,2,30972.0,78.0
39784,쿄붕이,4,30968.0,77.0
30756,북곤,1,30966.0,193.0
35523,용날,1,30964.0,256.0
21211,금호,2,30964.0,316.0
35994,양천,1,30962.0,204.0
33021,초인플레이션,1,30961.0,178.0
33436,문천식,1,30957.0,748.0
33435,거참,1,30957.0,748.0
29955,바그너,2,30956.0,189.0
31708,최강창민,1,30955.0,240.0
23909,웜,2,30954.0,252.0
22096,학술,1,30953.0,278.0
10198,필붕이,3,30950.0,119.0
35067,오광록,1,30948.0,205.0
16091,라그,2,30945.0,198.0
41952,파적,1,30944.0,281.0
34485,정벌기,1,30941.0,380.0
23062,팀업,1,30939.0,769.0
27125,굥국짐,1,30934.0,1361.0
25429,주조,3,30933.0,257.0
15234,서대문역,1,30931.0,486.0
37568,입틀막,2,30931.0,445.0
41406,록팀,1,30931.0,175.0
41905,퐁무원,1,30927.0,225.0
29299,신포시,1,30926.0,129.0
36903,킥해,1,30926.0,291.0
6521,스브스피셜,1,30924.0,252.0
17931,되돌리기,1,30921.0,755.0
34984,스팬,1,30921.0,243.0
41815,진절머리,1,30920.0,323.0
36579,명백,1,30920.0,152.0
22879,뭉개,2,30910.0,689.0
40202,장거,1,30907.0,861.0
31860,유막,1,30907.0,73.0
41549,사탕수수,1,30907.0,445.0
40465,앨리스,2,30899.0,179.0
28050,증손녀,1,30893.0,80.0
29768,삼각함수,1,30893.0,122.0
37467,샤오팅,1,30885.0,222.0
37468,김채현,1,30885.0,222.0
27537,애송이,2,30884.0,427.0
34254,세고,1,30883.0,243.0
33686,취함,1,30882.0,77.0
32177,내딸,1,30879.0,628.0
41097,재사,1,30877.0,147.0
15866,백의종군,1,30877.0,462.0
25340,페타,1,30877.0,253.0
15128,츠쿠시,1,30874.0,198.0
32158,농림축산식품부,1,30866.0,386.0
39631,건초,1,30862.0,155.0
13388,남태희,1,30860.0,66.0
40918,마포대교,1,30858.0,283.0
39726,도경완,1,30858.0,156.0
40143,피로스,1,30853.0,583.0
32927,마나미,4,30852.0,90.0
39138,조온나,1,30851.0,81.0
36293,술게임,1,30841.0,64.0
38965,보레인,2,30840.0,209.0
33095,핑구,1,30835.0,251.0
34936,원근,1,30832.0,101.0
38807,어흐흑,1,30829.0,118.0
33469,축알못,1,30811.0,205.0
9128,페이보릿,1,30808.0,83.0
35508,김주혁,1,30802.0,393.0
12004,아리조나,1,30802.0,349.0
20824,송내,1,30798.0,142.0
36288,상속법,1,30797.0,956.0
26251,넥촌,1,30783.0,175.0
40209,럿,3,30781.0,39.0
35697,파블로,2,30775.0,295.0
17197,뉴올리언스,2,30772.0,462.0
38964,매경,1,30772.0,231.0
40492,스위스인,1,30771.0,126.0
33026,소릴,1,30767.0,300.0
18312,셰에,1,30764.0,122.0
40146,페기,1,30758.0,138.0
14734,주족,1,30755.0,394.0
5218,룻,1,30747.0,115.0
11910,히어로스,1,30744.0,67.0
3823,소라카,1,30740.0,293.0
24478,할리데이비슨,1,30740.0,314.0
39991,완판녀,1,30735.0,322.0
40486,갯장어,1,30734.0,169.0
32978,이사오,2,30731.0,359.0
20053,윤빛가람,1,30728.0,444.0
30861,석유화학,1,30727.0,354.0
31535,천체사진,3,30726.0,161.0
38606,스파이럴,2,30724.0,134.0
34639,이희,1,30723.0,330.0
12144,긱바,1,30720.0,287.0
39598,유잼,1,30718.0,172.0
26424,태풍직격,1,30715.0,319.0
29235,홈택스,1,30714.0,89.0
34626,닷지,2,30712.0,148.0
25935,임종은,1,30710.0,575.0
38329,개쫄았던,1,30709.0,320.0
36808,어피,2,30707.0,95.0
34147,철권시리즈,1,30707.0,165.0
39924,남혐중,1,30703.0,622.0
41552,글귀,1,30702.0,265.0
39151,해협,2,30702.0,112.0
40854,진찰,2,30699.0,305.0
36647,팽형,1,30699.0,217.0
39703,노소,1,30699.0,84.0
38497,졸병,1,30692.0,215.0
30272,낙후,1,30691.0,250.0
35497,근엄근엄,1,30690.0,258.0
34445,황비홍,1,30689.0,98.0
34444,렁좆,1,30689.0,98.0
31407,명동역,1,30687.0,448.0
21208,외연도,6,30686.0,368.0
22453,오선진,1,30677.0,330.0
12117,조상우,1,30663.0,430.0
30150,공과금,1,30662.0,217.0
26157,군살,1,30658.0,67.0
39400,어픽,1,30656.0,282.0
39860,통밀,1,30656.0,156.0
40418,김영광,1,30655.0,104.0
40701,도출,1,30653.0,338.0
29046,니달리,1,30653.0,463.0
35094,축재,1,30651.0,197.0
33030,방주,2,30644.0,232.0
41653,돼지갈비,1,30643.0,82.0
41652,실온,1,30643.0,82.0
34214,불성,1,30639.0,60.0
23489,괴씸죄,1,30634.0,816.0
8662,김태훈,1,30632.0,228.0
39894,븅,1,30631.0,63.0
39630,김창식,3,30626.0,97.0
39983,랄리,1,30621.0,400.0
37696,음악차트,1,30612.0,65.0
31120,투자가,1,30611.0,57.0
19106,오륙도,4,30608.0,181.0
21101,집무,1,30607.0,448.0
27689,미유키,1,30605.0,107.0
27690,개꼴,1,30605.0,107.0
30285,임플란티드,1,30599.0,343.0
27007,뿌우뿌우,1,30599.0,324.0
6097,퍼왔어,1,30598.0,176.0
36653,영웅전설,2,30598.0,405.0
33564,인간어뢰,1,30598.0,377.0
41198,심근경색증,1,30598.0,154.0
37490,쯔꾸르,1,30594.0,109.0
37491,게코,1,30594.0,109.0
38625,왜가리,2,30594.0,168.0
39055,매설,1,30578.0,266.0
25962,편제,1,30577.0,201.0
13987,임나일본부,1,30572.0,391.0
9466,황홀경,1,30572.0,501.0
39207,큐피드,1,30571.0,158.0
40912,초저녁,1,30569.0,87.0
40669,결부,1,30568.0,355.0
33380,서바이버,1,30564.0,126.0
14895,달팽,1,30563.0,314.0
38107,알바몬,1,30561.0,139.0
29598,섬유,2,30557.0,123.0
38526,학강,1,30556.0,750.0
35319,딩크들,1,30548.0,91.0
34142,좆터,1,30547.0,342.0
24404,에어백,1,30546.0,274.0
29861,차표,1,30546.0,344.0
41138,요제프,1,30545.0,121.0
41139,맹겔레,1,30545.0,121.0
33704,사월,1,30544.0,263.0
37827,양양국제공항,1,30542.0,264.0
35540,파킨슨병,1,30539.0,359.0
17944,의형,1,30537.0,707.0
40587,여몽전쟁,1,30536.0,387.0
39475,나혼렙,1,30536.0,69.0
34925,투석기,1,30535.0,272.0
26788,게스,2,30534.0,158.0
41682,바밤바,2,30532.0,119.0
38587,미국병,1,30530.0,168.0
40103,오리고기,1,30529.0,122.0
32539,안쌤,1,30529.0,307.0
6696,스프링필드,1,30529.0,358.0
39052,대성동,1,30528.0,105.0
28084,제란,1,30526.0,1287.0
30722,짓떼,1,30526.0,379.0
32994,소취,1,30523.0,65.0
36796,요충,1,30523.0,143.0
32993,임윤아,1,30523.0,65.0
40054,빌스,1,30517.0,292.0
15933,비신사적,1,30517.0,389.0
32719,팩맨,1,30513.0,218.0
20265,민정수,1,30512.0,750.0
41669,미쓰라,1,30512.0,41.0
41670,투컷,1,30512.0,41.0
40818,허송,1,30508.0,147.0
26600,메이져,2,30508.0,391.0
9243,국가인권위,1,30506.0,538.0
41008,아틀러스,1,30504.0,50.0
18616,재점,1,30500.0,118.0
13595,유야,1,30498.0,271.0
31342,다이스,2,30495.0,193.0
26751,턱끈,1,30493.0,183.0
29069,재택끝,1,30493.0,411.0
20606,사계절,2,30490.0,220.0
41737,대성통곡,1,30487.0,154.0
5266,큰칼,2,30483.0,408.0
33645,살돈,1,30483.0,440.0
14471,솦붕이들,1,30482.0,399.0
35398,크로와상,2,30480.0,231.0
34429,산곡동,1,30479.0,337.0
33241,싱카오톡,1,30476.0,124.0
26791,론때,1,30476.0,728.0
7694,템파,2,30473.0,173.0
32250,새롬,1,30470.0,559.0
25884,구약,1,30468.0,399.0
29497,락앤락,1,30464.0,246.0
31252,지금동,1,30457.0,328.0
36755,탕핑,1,30456.0,799.0
38250,서민이,1,30453.0,132.0
38064,흥궈신,1,30452.0,672.0
32611,김카,1,30446.0,557.0
40632,무용가,1,30444.0,223.0
33842,분견군,1,30443.0,190.0
33841,슈타이너,1,30443.0,190.0
34169,페이스오프,1,30433.0,228.0
14742,배필,1,30431.0,195.0
12389,백저,1,30425.0,85.0
30338,변제,1,30421.0,250.0
34713,국토횡단,1,30420.0,77.0
36612,묘생,1,30419.0,178.0
31693,녀발,1,30414.0,585.0
33366,예천,1,30412.0,631.0
21216,젼인범,1,30411.0,468.0
35411,방치자전거,1,30410.0,280.0
17095,쇼맨,1,30407.0,451.0
17859,블서짤,1,30401.0,212.0
37928,절취,1,30395.0,98.0
39116,리핸즈,1,30391.0,1381.0
40459,택일,1,30391.0,111.0
29905,마캎,1,30383.0,561.0
14229,경인,1,30381.0,110.0
31827,볼바,1,30380.0,157.0
29340,고모음,1,30373.0,338.0
38338,내뿜기,1,30369.0,63.0
3151,이동걸,2,30366.0,427.0
28463,신귀,1,30363.0,399.0
11434,유키오,1,30356.0,204.0
11433,미시마,1,30356.0,204.0
25692,냉동식품,1,30353.0,163.0
38280,궁디,1,30352.0,108.0
1009,콜로라도주,2,30352.0,312.0
16827,켄시,1,30349.0,157.0
26842,문익점,2,30349.0,303.0
30451,스포티지,1,30338.0,214.0
41588,비곗,1,30336.0,78.0
30924,인덕션,1,30336.0,63.0
41651,서지영,1,30335.0,209.0
20291,외교사절,1,30329.0,672.0
20290,선후,1,30329.0,672.0
32144,우석대,1,30328.0,126.0
32145,특수교육,1,30328.0,126.0
20186,파뤼,1,30321.0,172.0
27982,보글,1,30318.0,228.0
32004,공성전,1,30318.0,397.0
34100,서지석,1,30317.0,184.0
28757,잭더리퍼,1,30315.0,119.0
35625,펠론,1,30315.0,333.0
35624,읊어주,1,30315.0,333.0
12200,매향리,3,30315.0,138.0
33367,전용준,1,30310.0,495.0
30470,안길,1,30309.0,221.0
28016,일어나고,1,30306.0,204.0
22463,야광충,1,30306.0,243.0
27347,공해,1,30305.0,928.0
26672,고서,1,30304.0,266.0
26889,박진만,2,30302.0,289.0
30990,로하스,2,30297.0,754.0
32386,뎀뿌,1,30294.0,216.0
22060,자정,2,30294.0,269.0
29203,광맥,1,30291.0,232.0
29201,태백시,1,30291.0,232.0
40852,김초롱,3,30288.0,171.0
23284,전조등,2,30284.0,158.0
38394,뉴베,1,30283.0,152.0
40533,짱림픽,1,30281.0,241.0
28925,쭐랄롱콘,1,30279.0,174.0
31756,장산,3,30277.0,662.0
32009,녀척,1,30276.0,546.0
22914,인헌,1,30270.0,926.0
32757,완경,1,30270.0,890.0
22470,도네츠,1,30270.0,85.0
30391,한석규,1,30265.0,195.0
39821,드럭스토어,1,30262.0,321.0
39387,군갤펌,1,30253.0,205.0
37612,응수,1,30252.0,202.0
37030,에이트,1,30249.0,102.0
31034,족자카르타,1,30246.0,160.0
41282,갈떄,1,30243.0,114.0
41688,외국산,1,30242.0,67.0
32690,맷하디,1,30234.0,290.0
38353,대관,1,30231.0,174.0
36135,의학박사,1,30230.0,288.0
28074,입갤르,2,30225.0,179.0
40615,김택규,2,30221.0,196.0
36890,무릎팍도사,1,30220.0,66.0
38185,뀔까,1,30220.0,34.0
25281,에메르송,1,30219.0,185.0
32024,풍파,1,30217.0,122.0
12905,크림슨,3,30214.0,135.0
41247,신재영,1,30211.0,111.0
32808,아이덴티티,1,30209.0,187.0
36775,게임폐인,1,30201.0,266.0
35259,페도냥체버튜,1,30201.0,453.0
35260,버넷,1,30201.0,453.0
7516,터졋,1,30199.0,356.0
39903,살곳,1,30197.0,194.0
30057,퍼뜨릴,1,30195.0,761.0
39038,뻑까,1,30195.0,372.0
36748,국제화,1,30194.0,217.0
36750,원화로,1,30194.0,217.0
36749,수출입,1,30194.0,217.0
36666,승은,1,30191.0,92.0
28728,객관성,2,30188.0,162.0
28044,동독군,1,30182.0,218.0
30089,할애비,1,30180.0,836.0
33531,임진,1,30178.0,927.0
15762,신행정수도,1,30176.0,182.0
5190,스트존,1,30176.0,242.0
14084,몬갤,1,30176.0,341.0
33453,킬존,1,30174.0,288.0
11156,바고,1,30170.0,306.0
41782,가터,1,30169.0,150.0
28915,김진규,1,30169.0,350.0
31819,애완용품점,1,30166.0,372.0
34541,관평동,1,30165.0,310.0
21387,급병,1,30164.0,280.0
31035,군마,2,30157.0,255.0
28966,건베,1,30156.0,221.0
30131,금주령,1,30144.0,183.0
29829,영국성공회,1,30141.0,245.0
33340,태헌,1,30141.0,284.0
36626,김양,1,30140.0,256.0
31390,확진텀,1,30139.0,466.0
1935,스탠,2,30139.0,182.0
37276,백제금동대향로,1,30138.0,306.0
17699,경포대,2,30136.0,88.0
34302,냥댕,1,30135.0,744.0
27410,미진,2,30131.0,914.0
34259,해리슨,2,30128.0,113.0
20880,세이렌,1,30126.0,296.0
30648,사이공,1,30125.0,131.0
14761,미드나잇,2,30125.0,281.0
7461,정셰균,1,30123.0,221.0
26491,방산수,1,30120.0,590.0
28257,아르테,2,30112.0,309.0
33146,빛고을,1,30107.0,258.0
36779,와이셔츠,1,30106.0,234.0
25427,중고서점,2,30100.0,173.0
29429,편판,1,30096.0,189.0
2963,개월망,1,30095.0,322.0
26856,등위,1,30092.0,381.0
22408,솔캠,3,30092.0,113.0
21430,간철,1,30087.0,130.0
39264,코리아케라톱스,2,30082.0,154.0
28010,맹방,1,30080.0,226.0
20947,킨푸산,7,30074.0,135.0
24707,부산교대,1,30073.0,405.0
37177,존엄사,2,30071.0,410.0
22295,서관,1,30070.0,243.0
34381,토순,1,30066.0,133.0
31701,노장,2,30065.0,206.0
39607,십여,1,30058.0,317.0
30568,여우주연상,1,30056.0,144.0
36515,일부일처제,1,30052.0,140.0
32600,피쉬서버,1,30051.0,159.0
22809,도량형,1,30048.0,342.0
22808,얼법,1,30048.0,342.0
22807,미텁법,1,30048.0,342.0
24648,파채,1,30046.0,141.0
22974,하이트진로,1,30046.0,600.0
19640,길라잡이,3,30040.0,192.0
15898,남하,1,30037.0,968.0
33272,미디엄,1,30036.0,76.0
33271,레귤러,1,30036.0,76.0
33990,지배파충류,1,30035.0,119.0
26352,재판매,1,30026.0,370.0
34540,좌측,1,30025.0,771.0
34113,즉석밥,1,30023.0,155.0
10874,추추,1,30022.0,204.0
24360,뿌슝빠슝,2,30019.0,289.0
17416,버트슨,1,30018.0,493.0
20672,중끼얏,1,30016.0,192.0
38092,통념,1,30015.0,330.0
41696,동기화,1,30014.0,337.0
29441,생강,2,30012.0,245.0
4711,또뭐노,1,30010.0,564.0
30104,이중노출,2,30003.0,135.0
32299,깜지,1,30000.0,272.0
31812,힘줄,1,29998.0,197.0
24006,카츠동,1,29997.0,182.0
23350,나시,2,29995.0,252.0
36590,유로화,1,29993.0,43.0
28141,이매리,1,29991.0,42.0
32446,툰트,1,29990.0,317.0
3742,클린턴,2,29989.0,210.0
38723,쌀알,1,29989.0,181.0
31855,양백,1,29988.0,103.0
25649,정다혜,1,29987.0,272.0
25650,차영현,1,29987.0,272.0
38138,준비운동,1,29980.0,56.0
30183,신장위구르자치구,1,29970.0,161.0
34618,구답,1,29965.0,67.0
34617,준호,1,29965.0,67.0
34123,스머프,1,29960.0,264.0
36818,역별,1,29959.0,175.0
21811,칰갤펌,1,29959.0,301.0
40338,팔음,1,29957.0,284.0
17682,비드,1,29951.0,148.0
40662,싱기벙기,1,29948.0,131.0
27729,싱벙갤러들,1,29947.0,403.0
9677,갸정후,1,29943.0,261.0
31537,법학자,1,29941.0,395.0
38715,재일한국인,1,29935.0,110.0
20779,어워즈,1,29934.0,60.0
27467,저해,2,29934.0,485.0
31261,대상혁,1,29933.0,235.0
33083,아소산,1,29932.0,212.0
33726,리온,2,29931.0,129.0
39792,김원봉,1,29930.0,268.0
35992,엔버,1,29929.0,366.0
34742,범수,1,29927.0,301.0
31826,사리곰탕,1,29926.0,49.0
39746,잡병,1,29921.0,86.0
17417,콜렉숀,1,29920.0,149.0
16325,수험표,1,29917.0,161.0
31873,타개,1,29915.0,181.0
31872,재정난,1,29915.0,181.0
31084,강우,1,29914.0,284.0
16092,에클레어,2,29912.0,281.0
32103,큐넷,1,29912.0,278.0
24944,깁슨,1,29908.0,132.0
29326,관공,1,29908.0,340.0
29327,어찌하여,1,29908.0,340.0
19380,루간스크,1,29907.0,220.0
33537,제신,1,29906.0,262.0
15996,희망고문,1,29901.0,231.0
36290,피스타치오,1,29901.0,253.0
40093,전금,1,29896.0,144.0
31903,서정희,1,29895.0,118.0
28231,군붕중대,1,29895.0,473.0
41102,셰셰,1,29892.0,618.0
35262,시골의사,1,29890.0,335.0
36271,송혜희양,1,29890.0,227.0
25152,극락천,1,29885.0,148.0
35247,돌핀스,1,29884.0,362.0
35246,핫핑크,1,29884.0,362.0
40556,경련,1,29879.0,73.0
35429,안드,1,29875.0,234.0
22115,세윌호,1,29875.0,368.0
19420,검단산,2,29874.0,228.0
42002,덤터기,1,29872.0,130.0
21967,유카,2,29870.0,253.0
41026,바바리맨,1,29864.0,40.0
17544,당무,2,29864.0,382.0
36178,과카,1,29863.0,165.0
24260,프로즌,2,29863.0,101.0
28795,산송장,1,29861.0,300.0
6492,어린이재단,1,29857.0,312.0
32353,인터페이스,1,29857.0,311.0
31617,키배촌,1,29855.0,276.0
23102,소양강,1,29852.0,231.0
21635,자봉,1,29849.0,463.0
21634,개씹썅똥꾸렁내,1,29849.0,463.0
21401,네온,1,29843.0,171.0
37734,이효정,1,29841.0,184.0
30668,지리학,4,29836.0,112.0
33916,봉납,2,29832.0,754.0
33915,공물,2,29832.0,754.0
36717,탐구생활,1,29829.0,259.0
35037,구진영,1,29822.0,146.0
36896,청소년올림픽,1,29821.0,79.0
39904,뽀송,1,29819.0,395.0
33941,발더스게이트,1,29818.0,198.0
13012,신대철,1,29818.0,433.0
39808,카드놀이,1,29813.0,291.0
32698,남대,1,29806.0,131.0
32517,유나바머,1,29804.0,189.0
30586,완젼,1,29802.0,802.0
27999,패널티킥,1,29802.0,302.0
28000,슈쳉스,1,29802.0,302.0
39395,루이지애나,1,29801.0,281.0
30678,홈스테이,1,29796.0,271.0
36804,불륨,1,29795.0,420.0
34321,자유시참변,1,29795.0,331.0
31127,웅덩이,1,29794.0,276.0
41457,유여,1,29786.0,48.0
9868,교동도,4,29786.0,175.0
41936,캣휠,1,29785.0,208.0
20731,회계부정,1,29784.0,1038.0
40388,김영하,1,29784.0,184.0
41029,드록바,1,29782.0,170.0
29895,하프타임쇼,1,29777.0,39.0
37430,쿠나,2,29774.0,319.0
40387,코모도왕도마뱀,1,29772.0,161.0
31406,기교,1,29770.0,428.0
32486,힙합엘이,1,29765.0,522.0
41325,력사,1,29765.0,211.0
31918,워록,1,29764.0,172.0
18685,습도,1,29763.0,113.0
37730,승부사,1,29758.0,423.0
34528,좆무,1,29756.0,232.0
34679,견문,1,29752.0,960.0
17509,센델,1,29747.0,644.0
28725,한프로,1,29742.0,130.0
38885,스찌골,1,29741.0,548.0
33897,여로,1,29733.0,95.0
38466,승천,1,29733.0,343.0
23393,지릿지릿,1,29726.0,115.0
23394,전기의자,1,29726.0,115.0
39733,병특,1,29720.0,133.0
34403,참깨,1,29719.0,967.0
38003,십이지신,1,29716.0,113.0
38285,태자당,1,29716.0,256.0
41997,무도회,1,29709.0,164.0
34065,봣냐들,1,29707.0,637.0
41071,진료기록,1,29706.0,120.0
41537,버시나,1,29701.0,86.0
32043,쟈살,1,29701.0,135.0
39269,의분,1,29700.0,222.0
33924,박병곤,2,29694.0,1272.0
29460,면탈,1,29693.0,274.0
34145,노밸,1,29692.0,451.0
17279,도야,1,29692.0,426.0
26618,하율,1,29691.0,94.0
32636,갈릴,1,29691.0,210.0
36364,독백,1,29689.0,280.0
23190,숏벤져스,1,29687.0,565.0
41141,장손,1,29685.0,147.0
24225,물감,2,29683.0,179.0
35071,악감,1,29668.0,437.0
37831,양학당,1,29661.0,149.0
986,윤활,2,29661.0,59.0
27121,오멘,2,29660.0,300.0
30244,주거침입죄,1,29659.0,588.0
34286,이슬람권,1,29654.0,215.0
20402,음속,1,29637.0,127.0
20401,킨잘,1,29637.0,127.0
12775,홍빠,1,29635.0,530.0
33428,피셔,2,29634.0,220.0
8273,정종현,1,29633.0,234.0
38406,자화자찬,2,29632.0,216.0
38386,소로,1,29628.0,240.0
39409,반사경,1,29624.0,374.0
14022,천체망원경,1,29622.0,235.0
35347,에이지,2,29620.0,237.0
11496,크로노스,1,29619.0,282.0
37244,데이빗,2,29613.0,201.0
40884,종말기,1,29608.0,127.0
23989,초록빛,1,29604.0,90.0
23988,드레초,1,29604.0,90.0
33003,마리온,1,29602.0,207.0
26953,패이몬,1,29599.0,411.0
38186,이재정,1,29597.0,1001.0
31782,말랬더,1,29596.0,118.0
32485,오송역,1,29595.0,123.0
5297,동대구역,1,29593.0,179.0
22913,소용돌이,1,29593.0,534.0
40017,공중목욕탕,1,29593.0,61.0
41260,꼬우,1,29589.0,692.0
1716,워뇨,1,29580.0,103.0
28474,게롤트,1,29580.0,176.0
9567,장붕이,1,29577.0,226.0
33126,마부,1,29576.0,147.0
40425,청와대로,2,29571.0,131.0
31284,메펠마,1,29570.0,569.0
34556,낯짝,1,29570.0,509.0
21798,실강때,1,29566.0,190.0
30455,유로파,2,29564.0,604.0
35296,앰부,1,29554.0,999.0
41974,화영,1,29553.0,215.0
32428,젠띠,1,29552.0,421.0
1911,김창열,1,29552.0,56.0
32429,보츄들,1,29552.0,421.0
34860,낫띵폰,1,29549.0,156.0
22523,한강대로,1,29546.0,640.0
34104,코너샷,1,29546.0,223.0
36000,도론,1,29544.0,384.0
39581,심부전,1,29542.0,220.0
37868,떡순,1,29542.0,76.0
38080,폭즉,1,29540.0,156.0
39485,두갈,1,29540.0,273.0
39484,포르,1,29540.0,273.0
40597,석조전,1,29534.0,112.0
29470,사오,1,29527.0,254.0
33857,요통,1,29525.0,290.0
38549,사창굴,1,29523.0,640.0
25170,좋드,2,29519.0,89.0
11661,왕토글,1,29519.0,541.0
39074,대사체,1,29519.0,267.0
13537,김광민,1,29515.0,686.0
37563,인기척,1,29514.0,232.0
3427,래퍼드,1,29511.0,173.0
41615,연잎밥,1,29508.0,161.0
40713,경합주,2,29505.0,110.0
36501,박원숙,1,29501.0,301.0
30368,카붕편,1,29501.0,348.0
37644,여행명소,1,29501.0,159.0
36982,포케,1,29498.0,398.0
17026,강변북로,1,29497.0,174.0
41811,대집행,1,29490.0,250.0
23189,시바신,1,29490.0,154.0
35997,허신,1,29487.0,800.0
37623,달랑,1,29472.0,314.0
38932,무물,1,29467.0,253.0
28252,국현,1,29464.0,80.0
16008,캣맘글,1,29464.0,431.0
40429,우웩,1,29458.0,231.0
34330,뚱뚱문빵,1,29456.0,88.0
34329,엽떡,1,29456.0,88.0
34328,돈떼,1,29456.0,88.0
20758,조성은,1,29447.0,103.0
41454,서방국가,1,29438.0,75.0
39752,마빡피,1,29438.0,122.0
41453,코웃음,1,29438.0,75.0
28982,오리사,1,29436.0,105.0
38907,밥맥,1,29435.0,138.0
26370,통신망,2,29426.0,403.0
22617,닞붕이,3,29415.0,223.0
40243,초산,1,29414.0,63.0
40645,루미아,1,29413.0,191.0
17731,딸케,1,29408.0,150.0
36617,산호,3,29406.0,113.0
10120,상정,2,29405.0,815.0
40720,쪼아대,1,29405.0,412.0
31050,절장,1,29403.0,93.0
32028,회생제동,1,29401.0,177.0
16190,씬벵,1,29400.0,272.0
15882,비테세,1,29398.0,404.0
26113,아오모리,4,29397.0,99.0
24607,해원,2,29396.0,256.0
37286,유대교,1,29395.0,294.0
17849,중부내륙선,1,29394.0,150.0
25346,스톤헨지,2,29391.0,204.0
40038,구명,2,29388.0,127.0
39117,카페나,1,29385.0,70.0
40023,덩케르크,1,29384.0,216.0
40350,가마솥,1,29383.0,354.0
29554,보도로,1,29379.0,621.0
29323,마라케쉬,1,29378.0,309.0
3705,손통수,1,29376.0,630.0
32773,다금바리,1,29373.0,115.0
41659,흉년,1,29370.0,303.0
28350,골든볼,1,29370.0,616.0
35594,김빅,1,29369.0,151.0
41791,시늉,1,29368.0,485.0
29408,자급,1,29364.0,211.0
38447,상시,2,29361.0,247.0
21699,철도역,1,29356.0,144.0
24379,딩기,1,29352.0,277.0
40661,법체계,1,29351.0,147.0
29200,텐하흐,2,29350.0,298.0
27861,자연과학,1,29341.0,146.0
20688,갔놐,1,29340.0,385.0
33888,불순,1,29340.0,372.0
33889,중난,1,29340.0,372.0
37205,툭툭,2,29336.0,88.0
32110,발캠,1,29331.0,455.0
33036,뮤지,1,29329.0,301.0
32414,우당,1,29327.0,234.0
32415,퉁탕,1,29327.0,234.0
37272,정총,1,29327.0,259.0
2242,감지기,1,29326.0,119.0
